Timestamp,VisitorsIN,VisitorsOUT,MenIN,MenOUT,WomenIN,WomenOUT,GroupIN,GroupOUT,Passersby
07/05/2025 08:00,47,38,4,7,24,20,44,37,1669
07/05/2025 09:00,64,63,20,14,24,30,59,60,2247
07/05/2025 10:00,55,56,20,22,17,21,48,45,2962
07/05/2025 11:00,58,66,11,10,22,31,52,59,3893
07/05/2025 12:00,144,120,26,22,70,66,120,99,6674
07/05/2025 13:00,137,153,31,27,55,81,119,129,6894
07/05/2025 14:00,98,103,16,24,36,55,81,90,6467
07/05/2025 15:00,59,82,12,12,22,45,54,76,7148
07/05/2025 16:00,85,79,16,14,40,40,71,68,7815
07/05/2025 17:00,71,98,13,20,34,57,60,89,8423
07/05/2025 18:00,68,77,7,7,39,53,58,66,8219
07/05/2025 19:00,43,65,5,6,17,36,42,58,4696
07/05/2025 20:00,7,11,1,3,2,3,5,10,2620
07/05/2025 21:00,0,0,0,0,0,0,0,0,1823
07/05/2025 22:00,0,0,0,0,0,0,0,0,1286
07/05/2025 23:00,0,0,0,0,0,0,0,0,875
08/05/2025 00:00,0,0,0,0,0,0,0,0,251
08/05/2025 01:00,0,0,0,0,0,0,0,0,59
08/05/2025 02:00,0,0,0,0,0,0,0,0,49
08/05/2025 03:00,0,0,0,0,0,0,0,0,14
08/05/2025 04:00,0,0,0,0,0,0,0,0,27
08/05/2025 05:00,0,0,0,0,0,0,0,0,229
08/05/2025 06:00,0,0,0,0,0,0,0,0,563
08/05/2025 07:00,18,10,6,4,9,4,18,10,972
08/05/2025 08:00,49,36,10,9,24,22,48,35,2035
08/05/2025 09:00,76,63,22,20,29,24,73,59,2833
08/05/2025 10:00,51,59,13,11,18,26,49,54,3362
08/05/2025 11:00,83,67,16,15,37,35,68,60,4391
08/05/2025 12:00,154,161,35,42,70,74,142,145,7653
08/05/2025 13:00,139,158,14,15,81,110,122,127,7931
08/05/2025 14:00,66,84,15,12,22,39,61,74,6761
08/05/2025 15:00,59,55,16,8,20,28,51,48,7201
08/05/2025 16:00,66,69,12,11,34,43,56,60,7837
08/05/2025 17:00,71,93,11,14,32,54,59,84,9009
08/05/2025 18:00,62,70,10,10,25,34,60,61,8245
08/05/2025 19:00,39,51,10,10,16,26,37,45,5158
08/05/2025 20:00,0,1,0,0,0,1,0,1,2675
08/05/2025 21:00,0,0,0,0,0,0,0,0,2220
08/05/2025 22:00,0,0,0,0,0,0,0,0,1605
08/05/2025 23:00,0,0,0,0,0,0,0,0,1090
09/05/2025 00:00,0,0,0,0,0,0,0,0,381
09/05/2025 01:00,0,0,0,0,0,0,0,0,107
09/05/2025 02:00,0,0,0,0,0,0,0,0,61
09/05/2025 03:00,0,0,0,0,0,0,0,0,44
09/05/2025 04:00,0,0,0,0,0,0,0,0,19
09/05/2025 05:00,0,0,0,0,0,0,0,0,287
09/05/2025 06:00,0,0,0,0,0,0,0,0,509
09/05/2025 07:00,21,13,5,3,12,8,17,10,1042
09/05/2025 08:00,54,48,18,14,28,25,50,42,1686
09/05/2025 09:00,83,75,23,13,33,46,77,70,2361
09/05/2025 10:00,83,80,21,19,34,40,73,70,3698
09/05/2025 11:00,75,82,14,18,35,45,65,74,4856
09/05/2025 12:00,143,127,28,27,73,66,122,108,7614
09/05/2025 13:00,154,170,18,27,90,99,131,142,7794
09/05/2025 14:00,95,92,22,11,42,63,87,84,6583
09/05/2025 15:00,64,77,17,17,22,42,57,66,7593
09/05/2025 16:00,69,72,14,16,26,39,58,64,8847
09/05/2025 17:00,65,92,11,16,41,57,54,78,10523
09/05/2025 18:00,55,64,8,12,22,36,50,57,9505
09/05/2025 19:00,48,60,12,15,16,31,43,51,6162
09/05/2025 20:00,0,1,0,0,0,1,0,1,3061
09/05/2025 21:00,0,0,0,0,0,0,0,0,2168
09/05/2025 22:00,0,0,0,0,0,0,0,0,1946
09/05/2025 23:00,0,0,0,0,0,0,0,0,1508
10/05/2025 00:00,0,0,0,0,0,0,0,0,782
10/05/2025 01:00,0,0,0,0,0,0,0,0,267
10/05/2025 02:00,0,0,0,0,0,0,0,0,141
10/05/2025 03:00,0,0,0,0,0,0,0,0,56
10/05/2025 04:00,0,0,0,0,0,0,0,0,336
10/05/2025 05:00,0,0,0,0,0,0,0,0,301
10/05/2025 06:00,0,0,0,0,0,0,0,0,286
10/05/2025 07:00,0,0,0,0,0,0,0,0,435
10/05/2025 08:00,16,9,1,1,10,8,16,9,905
10/05/2025 09:00,56,46,11,7,31,28,47,40,2343
10/05/2025 10:00,82,84,11,11,38,44,70,70,4327
10/05/2025 11:00,85,70,13,13,49,45,71,57,6219
10/05/2025 12:00,92,105,22,17,40,68,77,85,8078
10/05/2025 13:00,109,106,22,22,59,66,92,95,7260
10/05/2025 14:00,119,127,22,27,54,71,99,103,8282
10/05/2025 15:00,97,92,27,21,48,56,77,79,9711
10/05/2025 16:00,142,133,30,23,69,82,113,109,10878
10/05/2025 17:00,102,122,13,29,57,79,84,106,12635
10/05/2025 18:00,80,96,13,19,34,61,66,77,10399
10/05/2025 19:00,45,67,8,13,20,32,38,56,6859
10/05/2025 20:00,6,9,2,3,1,3,5,9,3584
10/05/2025 21:00,0,0,0,0,0,0,0,0,2499
10/05/2025 22:00,0,0,0,0,0,0,0,0,1781
10/05/2025 23:00,0,0,0,0,0,0,0,0,1447
11/05/2025 00:00,0,0,0,0,0,0,0,0,559
11/05/2025 01:00,0,0,0,0,0,0,0,0,245
11/05/2025 02:00,0,0,0,0,0,0,0,0,111
11/05/2025 03:00,0,0,0,0,0,0,0,0,109
11/05/2025 04:00,0,0,0,0,0,0,0,0,126
11/05/2025 05:00,0,0,0,0,0,0,0,0,139
11/05/2025 06:00,0,0,0,0,0,0,0,0,227
11/05/2025 07:00,0,0,0,0,0,0,0,0,375
11/05/2025 08:00,0,0,0,0,0,0,0,0,346
11/05/2025 09:00,17,12,3,2,10,8,16,9,714
11/05/2025 10:00,25,23,8,10,6,8,23,23,1191
11/05/2025 11:00,17,27,6,9,5,10,16,25,1696
11/05/2025 12:00,41,33,12,13,13,9,35,27,1914
11/05/2025 13:00,46,52,13,17,15,25,39,44,1602
11/05/2025 14:00,20,30,7,8,9,13,16,28,1762
11/05/2025 15:00,23,23,6,5,10,16,20,19,1762
11/05/2025 16:00,15,13,7,5,2,4,13,11,1691
11/05/2025 17:00,0,0,0,0,0,0,0,0,1620
11/05/2025 18:00,0,0,0,0,0,0,0,0,1974
11/05/2025 19:00,0,0,0,0,0,0,0,0,1376
11/05/2025 20:00,0,0,0,0,0,0,0,0,1485
11/05/2025 21:00,0,0,0,0,0,0,0,0,1029
11/05/2025 22:00,0,0,0,0,0,0,0,0,924
11/05/2025 23:00,0,0,0,0,0,0,0,0,642
12/05/2025 00:00,0,0,0,0,0,0,0,0,184
12/05/2025 01:00,0,0,0,0,0,0,0,0,73
12/05/2025 02:00,0,0,0,0,0,0,0,0,27
12/05/2025 03:00,0,0,0,0,0,0,0,0,18
12/05/2025 04:00,0,0,0,0,0,0,0,0,8
12/05/2025 05:00,0,0,0,0,0,0,0,0,279
12/05/2025 06:00,0,0,0,0,0,0,0,0,376
12/05/2025 07:00,10,10,2,1,4,6,9,10,1188
12/05/2025 08:00,51,35,11,5,21,17,49,33,2493
12/05/2025 09:00,80,76,14,14,46,40,76,74,2915
12/05/2025 10:00,62,67,14,23,28,29,58,63,3399
12/05/2025 11:00,71,85,16,15,38,51,64,76,5259
12/05/2025 12:00,189,177,33,30,103,113,174,152,8524
12/05/2025 13:00,156,170,23,27,87,107,143,152,7569
12/05/2025 14:00,64,74,20,20,28,42,58,68,4616
12/05/2025 15:00,49,55,5,9,28,40,47,52,5431
12/05/2025 16:00,38,42,7,7,17,26,35,35,7068
12/05/2025 17:00,54,69,10,11,25,43,46,60,8065
12/05/2025 18:00,51,55,6,9,28,36,43,49,6703
12/05/2025 19:00,30,41,2,5,11,23,28,37,3419
12/05/2025 20:00,3,4,1,1,2,2,3,5,1631
12/05/2025 21:00,0,0,0,0,0,0,0,0,1464
12/05/2025 22:00,0,0,0,0,0,0,0,0,1067
12/05/2025 23:00,0,0,0,0,0,0,0,0,550
13/05/2025 00:00,0,0,0,0,0,0,0,0,234
13/05/2025 01:00,0,0,0,0,0,0,0,0,61
13/05/2025 02:00,0,0,0,0,0,0,0,0,20
13/05/2025 03:00,0,0,0,0,0,0,0,0,27
13/05/2025 04:00,0,0,0,0,0,0,0,0,20
13/05/2025 05:00,0,0,0,0,0,0,0,0,207
13/05/2025 06:00,0,0,0,0,0,0,0,0,509
13/05/2025 07:00,20,14,7,6,10,4,20,14,1385
13/05/2025 08:00,87,69,15,12,43,46,79,64,2546
13/05/2025 09:00,81,67,22,17,34,33,74,64,2835
13/05/2025 10:00,89,94,20,23,45,43,82,87,3068
13/05/2025 11:00,88,88,26,29,37,45,84,79,4378
13/05/2025 12:00,200,169,61,49,95,103,169,144,8719
13/05/2025 13:00,159,180,32,45,88,107,142,154,7243
13/05/2025 14:00,79,80,28,26,34,41,71,74,4937
13/05/2025 15:00,59,65,12,12,24,37,52,60,5308
13/05/2025 16:00,49,62,9,14,24,38,41,54,6576
13/05/2025 17:00,66,92,14,23,41,56,61,81,8857
13/05/2025 18:00,57,66,10,10,26,45,52,58,7475
13/05/2025 19:00,47,63,12,17,16,30,41,49,4874
13/05/2025 20:00,0,3,0,0,0,2,0,3,2248
13/05/2025 21:00,0,0,0,0,0,0,0,0,1836
13/05/2025 22:00,0,0,0,0,0,0,0,0,1458
13/05/2025 23:00,0,0,0,0,0,0,0,0,956
14/05/2025 00:00,0,0,0,0,0,0,0,0,227
14/05/2025 01:00,0,0,0,0,0,0,0,0,52
14/05/2025 02:00,0,0,0,0,0,0,0,0,49
14/05/2025 03:00,0,0,0,0,0,0,0,0,31
14/05/2025 04:00,0,0,0,0,0,0,0,0,53
14/05/2025 05:00,0,0,0,0,0,0,0,0,168
14/05/2025 06:00,4,4,2,2,2,2,3,2,455
14/05/2025 07:00,15,10,1,2,3,4,15,10,1369
14/05/2025 08:00,64,49,14,11,29,25,60,46,2540
14/05/2025 09:00,82,81,25,22,36,39,76,74,2867
14/05/2025 10:00,61,69,21,21,29,37,57,61,3306
14/05/2025 11:00,63,72,10,20,35,35,57,65,4650
14/05/2025 12:00,186,179,34,34,97,111,151,143,8854
14/05/2025 13:00,151,154,26,30,84,90,134,136,7209
14/05/2025 14:00,50,58,11,12,21,38,48,55,5851
14/05/2025 15:00,63,73,18,12,28,41,59,61,6068
14/05/2025 16:00,56,72,11,14,27,42,49,63,7085
14/05/2025 17:00,48,61,12,11,22,41,50,57,7856
14/05/2025 18:00,54,58,13,16,26,33,47,49,6934
14/05/2025 19:00,33,40,2,7,17,25,31,38,4035
14/05/2025 20:00,1,3,0,1,0,1,1,3,2234
14/05/2025 21:00,0,0,0,0,0,0,0,0,1617
14/05/2025 22:00,0,0,0,0,0,0,0,0,1303
14/05/2025 23:00,0,0,0,0,0,0,0,0,625
15/05/2025 00:00,0,0,0,0,0,0,0,0,292
15/05/2025 01:00,0,0,0,0,0,0,0,0,57
15/05/2025 02:00,0,0,0,0,0,0,0,0,40
15/05/2025 03:00,0,0,0,0,0,0,0,0,37
15/05/2025 04:00,0,0,0,0,0,0,0,0,24
15/05/2025 05:00,0,0,0,0,0,0,0,0,225
15/05/2025 06:00,1,1,1,1,0,0,1,1,666
15/05/2025 07:00,27,26,8,6,12,14,25,25,1279
15/05/2025 08:00,73,70,24,23,31,33,70,66,2631
15/05/2025 09:00,89,74,17,19,40,40,84,67,3346
15/05/2025 10:00,64,63,18,17,23,25,59,59,3420
15/05/2025 11:00,53,59,11,8,25,28,49,50,4411
15/05/2025 12:00,166,171,35,28,85,105,141,138,7957
15/05/2025 13:00,175,219,35,46,87,119,161,194,7485
15/05/2025 14:00,54,73,13,15,20,45,51,65,5019
15/05/2025 15:00,54,55,9,10,19,32,48,50,5867
15/05/2025 16:00,77,79,21,13,35,44,73,77,7056
15/05/2025 17:00,84,86,17,20,43,47,80,83,8020
15/05/2025 18:00,50,73,8,12,26,45,43,63,7354
15/05/2025 19:00,29,40,7,10,13,22,25,31,3935
15/05/2025 20:00,1,2,1,1,0,0,1,2,2548
15/05/2025 21:00,0,0,0,0,0,0,0,0,1651
15/05/2025 22:00,0,0,0,0,0,0,0,0,1412
15/05/2025 23:00,0,0,0,0,0,0,0,0,856
16/05/2025 00:00,0,0,0,0,0,0,0,0,258
16/05/2025 01:00,0,0,0,0,0,0,0,0,152
16/05/2025 02:00,0,0,0,0,0,0,0,0,73
16/05/2025 03:00,0,0,0,0,0,0,0,0,52
16/05/2025 04:00,0,0,0,0,0,0,0,0,20
16/05/2025 05:00,0,0,0,0,0,0,0,0,230
16/05/2025 06:00,0,0,0,0,0,0,0,0,437
16/05/2025 07:00,12,11,5,4,5,5,12,11,956
16/05/2025 08:00,72,48,16,13,31,21,67,43,2219
16/05/2025 09:00,78,75,14,17,33,33,73,71,3102
16/05/2025 10:00,55,64,17,18,20,32,46,59,3808
16/05/2025 11:00,69,63,13,14,34,33,54,55,4932
16/05/2025 12:00,160,154,31,27,84,102,138,126,7844
16/05/2025 13:00,164,185,22,32,85,99,142,152,7224
16/05/2025 14:00,70,73,11,12,35,48,66,68,6284
16/05/2025 15:00,77,84,10,8,34,48,67,69,7141
16/05/2025 16:00,74,76,17,19,34,37,64,62,8169
16/05/2025 17:00,67,81,15,16,27,51,59,70,9716
16/05/2025 18:00,49,71,9,21,24,32,45,60,8618
16/05/2025 19:00,31,44,7,12,13,20,27,37,5195
16/05/2025 20:00,0,2,0,1,0,1,0,2,2874
16/05/2025 21:00,0,0,0,0,0,0,0,0,2266
16/05/2025 22:00,1,1,0,0,1,1,1,1,1725
16/05/2025 23:00,0,0,0,0,0,0,0,0,1111
17/05/2025 00:00,0,0,0,0,0,0,0,0,592
17/05/2025 01:00,0,0,0,0,0,0,0,0,210
17/05/2025 02:00,0,0,0,0,0,0,0,0,103
17/05/2025 03:00,0,0,0,0,0,0,0,0,64
17/05/2025 04:00,0,0,0,0,0,0,0,0,55
17/05/2025 05:00,0,0,0,0,0,0,0,0,210
17/05/2025 06:00,0,0,0,0,0,0,0,0,196
17/05/2025 07:00,0,0,0,0,0,0,0,0,478
17/05/2025 08:00,19,10,5,2,8,6,18,9,814
17/05/2025 09:00,53,48,7,10,26,27,50,44,2201
17/05/2025 10:00,92,92,28,26,37,29,79,78,4298
17/05/2025 11:00,71,80,15,24,32,36,63,74,5567
17/05/2025 12:00,115,110,23,23,54,65,96,96,7452
17/05/2025 13:00,132,130,30,22,65,81,102,100,7910
17/05/2025 14:00,115,121,18,26,68,77,101,102,9555
17/05/2025 15:00,98,100,21,15,53,64,80,85,11915
17/05/2025 16:00,110,109,19,16,59,61,95,86,12635
17/05/2025 17:00,84,88,15,19,40,49,72,68,10485
17/05/2025 18:00,48,74,3,12,19,41,42,63,10716
17/05/2025 19:00,39,55,2,6,18,31,33,44,6382
17/05/2025 20:00,1,4,0,0,1,3,1,4,3938
17/05/2025 21:00,0,0,0,0,0,0,0,0,2534
17/05/2025 22:00,0,0,0,0,0,0,0,0,2331
17/05/2025 23:00,0,0,0,0,0,0,0,0,1745
18/05/2025 00:00,0,0,0,0,0,0,0,0,996
18/05/2025 01:00,0,0,0,0,0,0,0,0,550
18/05/2025 02:00,0,0,0,0,0,0,0,0,164
18/05/2025 03:00,0,0,0,0,0,0,0,0,161
18/05/2025 04:00,0,0,0,0,0,0,0,0,145
18/05/2025 05:00,0,0,0,0,0,0,0,0,159
18/05/2025 06:00,0,0,0,0,0,0,0,0,180
18/05/2025 07:00,0,0,0,0,0,0,0,0,295
18/05/2025 08:00,0,0,0,0,0,0,0,0,338
18/05/2025 09:00,14,11,4,1,7,6,13,10,872
18/05/2025 10:00,28,26,6,7,10,9,26,25,1027
18/05/2025 11:00,19,21,5,6,8,9,16,20,1331
18/05/2025 12:00,47,37,13,7,16,13,37,32,1602
18/05/2025 13:00,44,37,12,9,16,16,38,33,1941
18/05/2025 14:00,31,51,3,8,12,27,25,43,2047
18/05/2025 15:00,34,35,7,8,15,15,32,31,1814
18/05/2025 16:00,27,36,4,8,10,17,23,32,2157
18/05/2025 17:00,2,3,2,2,0,0,2,3,1874
18/05/2025 18:00,0,0,0,0,0,0,0,0,1782
18/05/2025 19:00,0,0,0,0,0,0,0,0,1635
18/05/2025 20:00,0,0,0,0,0,0,0,0,1231
18/05/2025 21:00,0,0,0,0,0,0,0,0,1246
18/05/2025 22:00,0,0,0,0,0,0,0,0,838
18/05/2025 23:00,0,0,0,0,0,0,0,0,506
19/05/2025 00:00,0,0,0,0,0,0,0,0,126
19/05/2025 01:00,0,0,0,0,0,0,0,0,89
19/05/2025 02:00,0,0,0,0,0,0,0,0,35
19/05/2025 03:00,0,0,0,0,0,0,0,0,57
19/05/2025 04:00,0,0,0,0,0,0,0,0,17
19/05/2025 05:00,0,0,0,0,0,0,0,0,186
19/05/2025 06:00,0,0,0,0,0,0,0,0,535
19/05/2025 07:00,19,8,7,2,9,3,18,8,1053
19/05/2025 08:00,75,59,20,15,36,32,70,53,2493
19/05/2025 09:00,77,68,16,15,34,30,70,64,2959
19/05/2025 10:00,51,62,18,15,20,26,48,59,3818
19/05/2025 11:00,69,79,17,20,26,48,60,72,4762
19/05/2025 12:00,184,145,45,35,95,78,165,135,9123
19/05/2025 13:00,143,166,21,30,87,107,120,144,7498
19/05/2025 14:00,67,77,23,19,28,40,62,68,5638
19/05/2025 15:00,43,47,6,5,17,29,42,41,5791
19/05/2025 16:00,67,61,19,11,21,34,58,51,7704
19/05/2025 17:00,51,75,4,13,27,47,48,66,7610
19/05/2025 18:00,51,60,8,11,26,33,48,55,7530
19/05/2025 19:00,28,41,5,13,14,19,26,37,4355
19/05/2025 20:00,3,7,1,3,0,0,3,7,2107
19/05/2025 21:00,0,0,0,0,0,0,0,0,1581
19/05/2025 22:00,0,0,0,0,0,0,0,0,1410
19/05/2025 23:00,0,0,0,0,0,0,0,0,734
20/05/2025 00:00,0,0,0,0,0,0,0,0,168
20/05/2025 01:00,0,0,0,0,0,0,0,0,68
20/05/2025 02:00,0,0,0,0,0,0,0,0,24
20/05/2025 03:00,0,0,0,0,0,0,0,0,49
20/05/2025 04:00,0,0,0,0,0,0,0,0,35
20/05/2025 05:00,0,0,0,0,0,0,0,0,146
20/05/2025 06:00,0,0,0,0,0,0,0,0,252
20/05/2025 07:00,22,14,10,5,5,3,22,14,796
20/05/2025 08:00,55,47,16,13,20,22,52,43,1728
20/05/2025 09:00,76,70,17,20,33,31,72,63,1891
20/05/2025 10:00,28,31,5,3,10,19,26,29,1810
20/05/2025 11:00,64,54,13,12,38,33,57,46,2544
20/05/2025 12:00,121,136,24,29,59,81,111,119,5888
20/05/2025 13:00,127,133,18,21,78,87,108,119,3946
20/05/2025 14:00,63,56,14,11,33,32,54,53,3176
20/05/2025 15:00,34,44,7,9,13,25,33,40,2915
20/05/2025 16:00,47,56,9,15,23,31,42,54,4190
20/05/2025 17:00,49,72,9,13,29,48,46,67,5064
20/05/2025 18:00,43,44,8,5,17,25,44,43,4843
20/05/2025 19:00,24,36,6,10,9,18,20,34,3163
20/05/2025 20:00,8,9,3,4,0,3,7,7,1446
20/05/2025 21:00,0,0,0,0,0,0,0,0,1354
20/05/2025 22:00,0,0,0,0,0,0,0,0,775
20/05/2025 23:00,0,0,0,0,0,0,0,0,474
21/05/2025 00:00,0,0,0,0,0,0,0,0,127
21/05/2025 01:00,0,0,0,0,0,0,0,0,36
21/05/2025 02:00,0,0,0,0,0,0,0,0,20
21/05/2025 03:00,0,0,0,0,0,0,0,0,12
21/05/2025 04:00,0,0,0,0,0,0,0,0,10
21/05/2025 05:00,0,0,0,0,0,0,0,0,151
21/05/2025 06:00,0,0,0,0,0,0,0,0,592
21/05/2025 07:00,28,22,17,12,4,2,25,20,1301
21/05/2025 08:00,81,67,18,17,30,24,73,62,2613
21/05/2025 09:00,91,80,23,22,43,34,84,73,2997
21/05/2025 10:00,56,66,11,11,24,37,53,58,3645
21/05/2025 11:00,73,83,19,23,38,45,69,77,4568
21/05/2025 12:00,161,138,30,28,76,80,137,122,7717
21/05/2025 13:00,180,191,23,34,101,129,150,159,8291
21/05/2025 14:00,67,77,12,16,25,47,52,67,6383
21/05/2025 15:00,41,47,8,6,20,31,36,41,6173
21/05/2025 16:00,61,65,7,11,35,40,55,62,7219
21/05/2025 17:00,66,86,13,22,23,38,58,72,7865
21/05/2025 18:00,68,72,15,14,35,48,60,64,6717
21/05/2025 19:00,33,56,7,10,16,32,31,45,3675
21/05/2025 20:00,1,4,1,1,0,3,1,4,2015
21/05/2025 21:00,0,0,0,0,0,0,0,0,1633
21/05/2025 22:00,0,0,0,0,0,0,0,0,1232
21/05/2025 23:00,0,0,0,0,0,0,0,0,789
22/05/2025 00:00,0,0,0,0,0,0,0,0,190
22/05/2025 01:00,0,0,0,0,0,0,0,0,77
22/05/2025 02:00,0,0,0,0,0,0,0,0,39
22/05/2025 03:00,0,0,0,0,0,0,0,0,15
22/05/2025 04:00,0,0,0,0,0,0,0,0,30
22/05/2025 05:00,0,0,0,0,0,0,0,0,182
22/05/2025 06:00,0,0,0,0,0,0,0,0,506
22/05/2025 07:00,30,20,10,5,10,9,29,19,1245
22/05/2025 08:00,80,77,23,21,31,39,77,72,2416
22/05/2025 09:00,75,82,18,20,27,31,70,71,3000
22/05/2025 10:00,76,64,12,14,38,29,69,59,3191
22/05/2025 11:00,59,78,16,14,21,41,56,70,4176
22/05/2025 12:00,125,118,27,22,60,67,110,112,5860
22/05/2025 13:00,160,177,20,26,84,111,143,159,6021
22/05/2025 14:00,72,87,10,10,35,52,65,77,5180
22/05/2025 15:00,67,59,11,11,28,34,56,52,5296
22/05/2025 16:00,60,62,7,8,28,28,52,59,6996
22/05/2025 17:00,56,79,8,16,29,40,52,72,7286
22/05/2025 18:00,46,68,10,13,22,37,42,59,6853
22/05/2025 19:00,27,39,5,11,11,20,24,34,4522
22/05/2025 20:00,7,15,3,5,2,9,7,12,2261
22/05/2025 21:00,0,0,0,0,0,0,0,0,1487
22/05/2025 22:00,0,0,0,0,0,0,0,0,1430
22/05/2025 23:00,0,0,0,0,0,0,0,0,784
23/05/2025 00:00,0,0,0,0,0,0,0,0,226
23/05/2025 01:00,0,0,0,0,0,0,0,0,75
23/05/2025 02:00,0,0,0,0,0,0,0,0,39
23/05/2025 03:00,0,0,0,0,0,0,0,0,14
23/05/2025 04:00,0,0,0,0,0,0,0,0,23
23/05/2025 05:00,0,0,0,0,0,0,0,0,182
23/05/2025 06:00,0,0,0,0,0,0,0,0,513
23/05/2025 07:00,22,20,8,9,7,9,20,18,1289
23/05/2025 08:00,63,52,6,7,30,28,60,49,1985
23/05/2025 09:00,101,88,23,24,40,34,96,81,2754
23/05/2025 10:00,60,57,11,12,23,24,51,53,3015
23/05/2025 11:00,87,95,23,24,40,43,76,87,3911
23/05/2025 12:00,167,173,45,47,74,86,152,149,6357
23/05/2025 13:00,134,147,27,28,52,79,118,131,6310
23/05/2025 14:00,88,92,16,13,45,53,83,82,5616
23/05/2025 15:00,76,87,13,17,32,48,70,75,7030
23/05/2025 16:00,67,85,11,12,35,54,60,79,8639
23/05/2025 17:00,71,72,11,17,33,33,65,66,8485
23/05/2025 18:00,63,83,8,24,34,34,55,75,7448
23/05/2025 19:00,36,57,6,6,22,31,35,49,5013
23/05/2025 20:00,0,4,0,1,0,2,0,3,2885
23/05/2025 21:00,0,0,0,0,0,0,0,0,2244
23/05/2025 22:00,0,0,0,0,0,0,0,0,1496
23/05/2025 23:00,0,0,0,0,0,0,0,0,1344
24/05/2025 00:00,0,0,0,0,0,0,0,0,636
24/05/2025 01:00,0,0,0,0,0,0,0,0,200
24/05/2025 02:00,0,0,0,0,0,0,0,0,113
24/05/2025 03:00,0,0,0,0,0,0,0,0,71
24/05/2025 04:00,0,0,0,0,0,0,0,0,16
24/05/2025 05:00,0,0,0,0,0,0,0,0,219
24/05/2025 06:00,0,0,0,0,0,0,0,0,275
24/05/2025 07:00,0,0,0,0,0,0,0,0,393
24/05/2025 08:00,22,10,3,1,10,7,20,10,1224
24/05/2025 09:00,45,50,10,7,20,30,45,45,2060
24/05/2025 10:00,68,55,13,10,32,20,61,49,3908
24/05/2025 11:00,67,95,12,16,22,51,63,81,5735
24/05/2025 12:00,93,70,11,11,44,31,78,55,4197
24/05/2025 13:00,94,118,11,13,39,61,80,101,3923
24/05/2025 14:00,73,71,13,13,27,36,68,61,4082
24/05/2025 15:00,92,116,13,14,30,57,80,95,5821
24/05/2025 16:00,86,103,15,17,35,47,74,84,6229
24/05/2025 17:00,81,101,11,16,33,53,66,85,6219
24/05/2025 18:00,68,79,15,13,27,39,58,66,5521
24/05/2025 19:00,40,59,5,9,16,25,35,51,3744
24/05/2025 20:00,0,6,0,1,0,3,0,4,2161
24/05/2025 21:00,0,0,0,0,0,0,0,0,2010
24/05/2025 22:00,0,0,0,0,0,0,0,0,1174
24/05/2025 23:00,0,0,0,0,0,0,0,0,1360
25/05/2025 00:00,0,0,0,0,0,0,0,0,655
25/05/2025 01:00,0,0,0,0,0,0,0,0,161
25/05/2025 02:00,0,0,0,0,0,0,0,0,81
25/05/2025 03:00,0,0,0,0,0,0,0,0,78
25/05/2025 04:00,0,0,0,0,0,0,0,0,48
25/05/2025 05:00,0,0,0,0,0,0,0,0,85
25/05/2025 06:00,0,0,0,0,0,0,0,0,224
25/05/2025 07:00,0,0,0,0,0,0,0,0,353
25/05/2025 08:00,0,0,0,0,0,0,0,0,226
25/05/2025 09:00,16,12,1,2,4,7,15,12,652
25/05/2025 10:00,31,38,6,8,12,18,28,35,1007
25/05/2025 11:00,22,22,10,5,6,3,20,21,1248
25/05/2025 12:00,45,39,13,12,14,15,38,35,2038
25/05/2025 13:00,40,38,10,8,16,17,37,32,1854
25/05/2025 14:00,35,46,11,18,15,19,30,38,1806
25/05/2025 15:00,41,40,8,9,16,19,36,35,2416
25/05/2025 16:00,30,41,8,12,10,15,25,36,2417
25/05/2025 17:00,0,0,0,0,0,0,0,0,2128
25/05/2025 18:00,0,0,0,0,0,0,0,0,2047
25/05/2025 19:00,0,0,0,0,0,0,0,0,1519
25/05/2025 20:00,0,0,0,0,0,0,0,0,1223
25/05/2025 21:00,0,0,0,0,0,0,0,0,1105
25/05/2025 22:00,0,0,0,0,0,0,0,0,955
25/05/2025 23:00,0,0,0,0,0,0,0,0,604
26/05/2025 00:00,0,0,0,0,0,0,0,0,241
26/05/2025 01:00,0,0,0,0,0,0,0,0,57
26/05/2025 02:00,0,0,0,0,0,0,0,0,54
26/05/2025 03:00,0,0,0,0,0,0,0,0,26
26/05/2025 04:00,0,0,0,0,0,0,0,0,38
26/05/2025 05:00,0,0,0,0,0,0,0,0,212
26/05/2025 06:00,0,0,0,0,0,0,0,0,575
26/05/2025 07:00,20,17,6,3,7,8,20,17,1208
26/05/2025 08:00,59,36,13,8,28,18,54,35,2306
26/05/2025 09:00,76,76,25,31,29,32,72,71,2630
26/05/2025 10:00,98,116,63,62,17,21,95,109,3194
26/05/2025 11:00,90,63,40,33,18,17,85,60,4063
26/05/2025 12:00,166,158,48,55,65,70,148,147,7591
26/05/2025 13:00,161,175,29,29,74,110,141,145,6449
26/05/2025 14:00,76,89,11,16,42,52,72,81,5257
26/05/2025 15:00,58,66,9,9,39,39,50,56,6119
26/05/2025 16:00,57,59,14,10,21,33,49,56,7503
26/05/2025 17:00,57,82,9,17,28,51,48,69,7531
26/05/2025 18:00,52,53,12,12,18,29,50,49,6245
26/05/2025 19:00,19,35,4,9,4,16,18,31,3704
26/05/2025 20:00,0,3,0,0,0,0,0,3,1870
26/05/2025 21:00,0,0,0,0,0,0,0,0,1231
